id,name,kana,description,rarity,group_id,group_rate,grade_value,category,tag_id,icon_id,need_skill_point,detail_url,icon_url
202751,気骨稜稜,キコツリョウリョウ,レース終盤が迫ったとき中団以降だと\n速度が上がる＜短距離＞,2,20275,2,508,2,201/302/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202751,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202752,ひたむき前進,ヒタムキゼンシン,レース終盤が迫ったとき中団以降だと\n速度がわずかに上がる＜短距離＞,1,20275,1,217,2,201/302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202752,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202761,かっとばせ！,カットバセ！,レース中盤に前の方にいると\nしばらくの間速度が少し上がる\n＜作戦・先行＞,2,20276,2,508,2,102/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202761,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202762,勝利に向かって,ショウリニムカッテ,レース中盤に前の方にいると\nしばらくの間速度がちょっと上がる\n＜作戦・先行＞,1,20276,1,217,2,102/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202762,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202771,一点集中,イッテンシュウチュウ,レース終盤始めの方早めに\n前の方にいると加速力が上がる\n＜先行・長距離＞,2,20277,2,508,3,102/204/303/403,20042,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202771,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
202772,狙いを定めて,ネライヲサダメテ,レース終盤始めの方早めに\n前の方にいると加速力がわずかに上がる\n＜先行・長距離＞,1,20277,1,217,3,102/204/303/403,20041,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202772,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
202791,時中の妙,ジチュウノミョウ,レース中盤に速度が上がる,2,20279,2,508,2,302/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202791,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202792,中盤巧者,チュウバンコウシャ,レース中盤に速度がわずかに上がる,1,20279,1,217,2,302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202792,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202801,機先の勝負,キセンノショウブ,レース中盤が迫ったとき\n速度が上がる,2,20280,2,508,1,301/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202801,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202802,序盤巧者,ジョバンコウシャ,レース中盤が迫ったとき\n速度がわずかに上がる,1,20280,1,217,1,301/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202802,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202811,画竜点睛,ガリョウテンセイ,レース終盤始めの方で\n余力十分なら前に出る\n＜逃げ・長距離＞,2,20281,2,508,3,101/204/303/403,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202811,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202812,大詰め,オオヅメ,レース終盤始めの方で\n余力十分ならわずかに前に出る\n＜逃げ・長距離＞,1,20281,1,217,3,101/204/303/403,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202812,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202821,万里一空,バンリイックウ,ラストスパートの最中なら直線で\n前の方だと加速力が上がる\n＜逃げ・長距離＞,2,20282,2,508,3,101/204/303/403,20042,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202821,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
202822,迷いなし,マヨイナシ,ラストスパートの最中なら直線で\n前の方だと加速力がわずかに上がる\n＜逃げ・長距離＞,1,20282,1,217,3,101/204/303/403,20041,170,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202822,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
202831,コール&レスポンス,コールアンドレスポンス,レース中盤にスキルを発動すると\n速度が少し上がる\nその後レース終盤以降にスキルを\n発動すると少し前に出る＜ダート＞,2,20283,2,633,2,302/303/401/403/502,20012,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202831,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202832,二段構え,ニダンガマエ,レース中盤にスキルを発動すると\n速度がちょっと上がる\nその後レース終盤以降にスキルを\n発動するとちょっと前に出る＜ダート＞,1,20283,1,263,2,302/303/401/403/502,20011,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202832,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202841,砂の妙手,スナノミョウシュ,レース中盤に前の方にいると\n持久力を回復し速度が上がる＜ダート＞,2,20284,2,508,2,302/401/402/502,20022,200,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202841,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
202842,砂払い,スナバライ,レース中盤に前の方にいると\n持久力をわずかに回復する\n＜ダート＞,1,20284,1,217,2,302/402/502,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202842,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
202851,一網打尽,イチモウダジン,レース終盤始めの方で\n余力十分なら前に出る\n＜追込・長距離＞,2,20285,2,508,3,104/204/303/403,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202851,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202852,ごぼう抜き,ゴボウヌキ,レース終盤始めの方で\n余力十分ならわずかに前に出る\n＜追込・長距離＞,1,20285,1,217,3,104/204/303/403,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202852,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202861,ロケットスタート,,スタート時に加速力が上がる\n＜短距離＞,2,20286,2,334,1,201/301/403,20042,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202861,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
202862,急発進,キュウハッシン,スタート時に加速力がわずかに上がる\n＜短距離＞,1,20286,1,217,1,201/301/403,20041,120,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202862,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
202871,君臨,クンリン,終盤以降の最終コーナーで\n中団以降にいると加速力が上がる\n＜追込・中距離＞,2,20287,2,508,3,104/203/303/403,20042,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202871,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
202872,渾身の足取り,コンシンノアシドリ,終盤以降の最終コーナーで\n中団以降にいると加速力が\nわずかに上がる＜追込・中距離＞,1,20287,1,217,3,104/203/303/403,20041,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202872,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
202881,完全燃焼,カンゼンネンショウ,最終直線で2番手以降で\n先頭から4バ身以内にいると\n速度がすごく上がる＜作戦・追込＞,2,20288,2,508,3,104/303/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202881,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202882,たぎる血潮,タギルチシオ,最終直線で2番手以降で\n先頭から4バ身以内にいると\n速度が少し上がる＜作戦・追込＞,1,20288,1,217,3,104/303/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202882,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202891,心頭滅却,シントウメッキャク,レース中盤が迫ったとき\n後方にいると持久力を回復する\n＜作戦・追込＞,2,20289,2,508,1,104/301/402,20022,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202891,https://static.kouryaku.tools/umamusume/images/skills/20022/icon.png?width=96&height=96
202892,不動の心,フドウノココロ,レース中盤が迫ったとき\n後方にいると持久力を\nわずかに回復する＜作戦・追込＞,1,20289,1,217,1,104/301/402,20021,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202892,https://static.kouryaku.tools/umamusume/images/skills/20021/icon.png?width=96&height=96
202901,飛翔脚,ヒショウキャク,レース終盤が迫ったとき\n中団以降にいると速度が上がる\n＜作戦・追込＞,2,20290,2,508,2,104/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202901,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202902,推力十分,スイリョクジュウフン,レース終盤が迫ったとき\n中団以降にいると速度がわずかに上がる\n＜作戦・追込＞,1,20290,1,217,2,104/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202902,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202912,切り崩し,キリクズシ,最終コーナーで後方だと前後3人\nずつの速度をほんのわずかに下げ、自分\nの速度がわずかに上がる＜作戦・追込＞,1,20291,1,217,3,104/303/401/406,20011,190,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202912,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202921,一心不乱,イッシンフラン,レース中盤に持久力を少し使って\n速度がすごく上がる＜作戦・追込＞,2,20292,2,508,2,104/302/401,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202921,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202922,惜しみなし,オシミナシ,レース中盤に持久力を少し使って\n速度が少し上がる＜作戦・追込＞,1,20292,1,217,2,104/302/401,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202922,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202931,肉薄,ニクハク,レース後半に追い抜こうとすると\n速度が上がる＜作戦・追込＞,2,20293,2,508,4,104/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202931,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202932,影踏み,カゲフミ,レース後半に追い抜こうとすると\n速度がわずかに上がる＜作戦・追込＞,1,20293,1,217,4,104/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202932,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202942,鬼気迫って,キキセマッテ,レース中盤に後方にいると\n前の速度をほんのわずかに下げ\n自分の速度がわずかに上がる\n＜追込・中距離＞,1,20294,1,217,2,104/203/302/401/406,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202942,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202951,砂の開拓者,スナノカイタクシャ,レース中盤が迫ったとき前方にいると\n速度が上がる＜ダート＞,2,20295,2,508,1,301/401/502,20012,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202951,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202952,パイオニア,,レース中盤が迫ったとき前方にいると\n速度がわずかに上がる＜ダート＞,1,20295,1,217,1,301/401/502,20011,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202952,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202961,熱情,ネツジョウ,レース終盤が迫ったとき\n中団以降にいると速度が上がる\n＜マイル＞,2,20296,2,508,2,202/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202961,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202962,滾る想い,タギルオモイ,レース終盤が迫ったとき\n中団以降にいると速度がわずかに上がる\n＜マイル＞,1,20296,1,217,2,202/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202962,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202971,千載一遇,センザイイチグウ,レース終盤始めの方早めに\n中団以降にいると加速力が上がる\n＜追込・長距離＞,2,20297,2,508,3,104/204/303/403,20042,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202971,https://static.kouryaku.tools/umamusume/images/skills/20042/icon.png?width=96&height=96
202972,好機を捉えて,コウキヲトラエテ,レース終盤始めの方早めに中団以降に\nいると加速力がわずかに上がる\n＜追込・長距離＞,1,20297,1,217,3,104/204/303/403,20041,160,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202972,https://static.kouryaku.tools/umamusume/images/skills/20041/icon.png?width=96&height=96
202981,流星光底,リュウセイコウテイ,レース終盤が迫ったとき\n前方にいると速度が上がる\n＜作戦・先行＞,2,20298,2,508,2,102/302/401,20012,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202981,https://static.kouryaku.tools/umamusume/images/skills/20012/icon.png?width=96&height=96
202982,飛躍の予感,ヒヤクノヨカン,レース終盤が迫ったとき\n前方にいると速度がわずかに上がる\n＜作戦・先行＞,1,20298,1,217,2,102/302/401,20011,180,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202982,https://static.kouryaku.tools/umamusume/images/skills/20011/icon.png?width=96&height=96
202991,直線コース◎,チョクセンコース◎,直線のコースが得意になる,1,20299,2,174,0,401/608,10011,90,https://xn--gck1f423k.xn--1bvt37a.tools/skills/202991,https://static.kouryaku.tools/umamusume/images/skills/10011/icon.png?width=96&height=96
